Epoch	train_cost	val_cost	epoch_time	learing_rate
1	nan	5.13404	330.727s	0.001
2	0.156837	0.135149	1641.26s	0.001
3	0.130319	0.129064	1638.37s	0.001
4	0.125761	0.123942	1642.4s	0.001
5	0.123362	0.120769	1643.82s	0.001
6	0.121822	0.121243	1642.56s	0.001
7	0.120825	0.120114	1645.74s	0.001
8	0.120243	0.119523	1643.4s	0.001
9	0.119728	0.118667	1645.6s	0.001
10	0.119335	0.120475	1642.25s	0.001
11	0.119076	0.118125	1639.96s	0.001
12	0.118862	0.117749	1640.66s	0.001
13	0.118671	0.117066	1643.1s	0.001
14	0.118599	0.117084	1642.7s	0.001
15	0.118346	0.117465	1642.3s	0.001
16	0.11824	0.118711	1643.34s	0.001
17	0.118087	0.116408	1642.69s	0.001
18	0.118034	0.117475	1643.82s	0.001
19	0.117993	0.116931	1644.29s	0.001
20	0.117898	0.116682	1644.62s	0.001
21	0.117835	0.115933	1641.8s	0.001
22	0.11778	0.11598	1641.91s	0.001
23	0.117649	0.116779	1646.51s	0.001
24	0.117573	0.116695	1645.28s	0.001
25	0.117506	0.115662	1644.94s	0.001
26	0.117451	0.11577	1643.85s	0.001
27	0.117375	0.115849	1644.62s	0.001
28	0.117347	0.116408	1700.74s	0.001
29	0.117245	0.116431	1644.28s	0.001
30	0.117211	0.115692	1696.89s	0.001
31	0.117201	0.115729	1641.53s	0.001
32	0.117145	0.116598	1642.59s	0.001
33	0.117118	0.116815	1644.33s	0.001
34	0.117	0.116878	1644.13s	0.001
35	0.117025	0.115299	1643.53s	0.001
36	0.116983	0.115941	1644.42s	0.001
37	0.116953	0.115184	1643.6s	0.001
38	0.11691	0.116317	1644.71s	0.001
39	0.116853	0.115529	1645.07s	0.001
40	0.116902	0.115196	1643.37s	0.001
41	0.116893	0.115679	1643.02s	0.001
42	0.116757	0.115706	1643.83s	0.001
43	0.116803	0.11606	1643.18s	0.001
44	0.116743	0.115168	1644.13s	0.001
45	0.116784	0.115083	1641.77s	0.001
46	0.11678	0.115615	1641.73s	0.001
47	0.116759	0.11683	1644.46s	0.001
48	0.116797	0.115197	1644.03s	0.001
49	0.116684	0.115565	1645.02s	0.001
50	0.116774	0.114982	1642.97s	0.001
51	0.116759	0.116925	1644.41s	0.001
52	0.116728	0.114933	1641.69s	0.001
53	0.116626	0.114466	1644.9s	0.001
54	0.116717	0.115833	1645.04s	0.001
55	0.116719	0.115672	1642.7s	0.001
56	0.116626	0.117982	1641.44s	0.001
57	0.116595	0.115582	2354.53s	0.001
58	0.116617	0.115888	2038.25s	0.001
59	0.116645	0.115071	1642.91s	0.001
60	0.11668	0.115971	1646.07s	0.001
61	0.116648	0.114847	1644.05s	0.001
62	0.116598	0.11579	1642.62s	0.001
63	0.116551	0.116615	1642.74s	0.001
64	0.116479	0.115664	1642.1s	0.001
65	0.116619	0.115556	1645.1s	0.001
66	0.116518	0.116222	1643.95s	0.001
67	0.116604	0.114267	1643.12s	0.001
68	0.116516	0.114592	2103.36s	0.001
69	0.116489	0.114983	1646.05s	0.001
70	0.11654	0.11557	1644.7s	0.001
71	0.116459	0.115355	1641.49s	0.001
72	0.116547	0.115221	1643.07s	0.001
73	0.116562	0.114688	1642.63s	0.001
74	0.116551	0.115896	1641.66s	0.001
75	0.116516	0.11686	1641.64s	0.001
76	0.116461	0.114952	1644.48s	0.001
77	0.116506	0.115324	1645.42s	0.001
78	0.116461	0.116329	1641.78s	0.001
79	0.116532	0.116549	1644.32s	0.001
80	0.116514	0.11517	1733.19s	0.001
81	0.116486	0.114093	1643.33s	0.001
82	0.116498	0.114977	1643.1s	0.001
83	0.116509	0.11467	1643s	0.001
84	0.116488	0.115462	1662.38s	0.001
85	0.116472	0.11475	1786.46s	0.001
86	0.116406	0.115479	1644.38s	0.001
87	0.116515	0.114974	1643.22s	0.001
88	0.116519	0.115481	1645.74s	0.001
89	0.11649	0.115632	1644.36s	0.001
90	0.116466	0.115277	1643.99s	0.001
91	0.116368	0.116489	1645.13s	0.001
92	0.116475	0.116147	1643.55s	0.001
93	0.116475	0.115571	1642.68s	0.001
94	0.116452	0.115411	1643.37s	0.001
95	0.116458	0.115232	1645.18s	0.001
96	0.116382	0.114906	1644.32s	0.001
97	0.116505	0.115216	1644.77s	0.001
98	0.11637	0.116406	1645.65s	0.001
99	0.116448	0.114951	1643.87s	0.001
100	0.113961	0.111339	1642.7s	0.0005
101	0.113162	0.110849	1644.74s	0.0005
102	0.112885	0.111211	1642.73s	0.0005
103	0.112713	0.110644	1641.71s	0.0005
104	0.112625	0.110237	1640.76s	0.0005
105	0.112658	0.11057	1641.11s	0.0005
106	0.112559	0.110405	1644.59s	0.0005
107	0.112597	0.110777	1641.98s	0.0005
108	0.112435	0.111047	1644.08s	0.0005
109	0.112613	0.110485	1642.02s	0.0005
110	0.112542	0.110184	1642.7s	0.0005
111	0.112462	0.111205	1642.38s	0.0005
112	0.112493	0.110134	1644.35s	0.0005
113	0.112536	0.110548	2285.95s	0.0005
114	0.112492	0.110734	2258.73s	0.0005
115	0.112436	0.11046	2260.47s	0.0005
116	0.112518	0.110182	2238.08s	0.0005
117	0.11253	0.110902	1731.01s	0.0005
118	0.112384	0.111288	1643.29s	0.0005
119	0.112461	0.111163	1644.22s	0.0005
120	0.11245	0.110699	1645.07s	0.0005
121	0.112427	0.110351	1644.74s	0.0005
122	0.112414	0.111271	1645.21s	0.0005
123	0.112435	0.110852	1644.19s	0.0005
124	0.112423	0.110345	1643.9s	0.0005
125	0.11243	0.110314	2151.61s	0.0005
126	0.112465	0.111818	2345.44s	0.0005
127	0.112479	0.111103	1881.41s	0.0005
128	0.112393	0.110995	1638.56s	0.0005
129	0.112411	0.11125	1643.76s	0.0005
130	0.112377	0.110755	1645.03s	0.0005
131	0.112434	0.110529	1646.63s	0.0005
132	0.1125	0.110723	1644.81s	0.0005
133	0.112417	0.111024	1642.32s	0.0005
134	0.112407	0.111052	1641.4s	0.0005
135	0.112341	0.111234	1644.61s	0.0005
136	0.11244	0.11141	1645.38s	0.0005
137	0.112317	0.110768	1643.18s	0.0005
138	0.112411	0.110559	1640.92s	0.0005
139	0.112392	0.110346	1643.1s	0.0005
140	0.112391	0.110795	1645.9s	0.0005
141	0.112387	0.110044	1642.9s	0.0005
142	0.112384	0.11034	1643.19s	0.0005
143	0.112333	0.11059	1642.05s	0.0005
144	0.112387	0.110536	1644.26s	0.0005
145	0.112359	0.11107	1645.86s	0.0005
146	0.11237	0.11134	1642.11s	0.0005
147	0.112359	0.110883	1641.1s	0.0005
148	0.112354	0.110447	1641.96s	0.0005
149	0.112438	0.110947	1642.69s	0.0005
150	0.112358	0.111122	1642.17s	0.0005
151	0.112374	0.11086	1642.93s	0.0005
152	0.112421	0.110585	1640.38s	0.0005
153	0.112389	0.110822	1642.18s	0.0005
154	0.112329	0.110974	1642.07s	0.0005
155	0.112369	0.111045	1639.45s	0.0005
156	0.112297	0.110219	1642.69s	0.0005
157	0.11238	0.110558	1642.15s	0.0005
158	0.11241	0.110637	1638.88s	0.0005
159	0.112331	0.110728	1642.73s	0.0005
160	0.112273	0.11005	1645.12s	0.0005
161	0.112376	0.111096	1641.88s	0.0005
162	0.112347	0.110766	1640.12s	0.0005
163	0.112286	0.111163	1640.69s	0.0005
164	0.112349	0.109837	1642.03s	0.0005
165	0.112412	0.110847	1643.27s	0.0005
166	0.112293	0.110486	1642.72s	0.0005
167	0.112335	0.11071	1643.45s	0.0005
168	0.112371	0.111084	1638.51s	0.0005
169	0.112334	0.110982	1640.86s	0.0005
170	0.112311	0.110655	1642.58s	0.0005
171	0.112413	0.11067	1642.37s	0.0005
172	0.112337	0.110753	1640.33s	0.0005
173	0.112304	0.110407	1642.42s	0.0005
174	0.112254	0.110546	1644.64s	0.0005
175	0.112364	0.110363	1640.79s	0.0005
176	0.112341	0.110977	1641.04s	0.0005
177	0.112268	0.110657	1640.2s	0.0005
178	0.112321	0.11054	1640.05s	0.0005
179	0.112331	0.109777	1641.38s	0.0005
180	0.112293	0.111312	1641.27s	0.0005
181	0.112334	0.110424	1641.33s	0.0005
182	0.112235	0.11018	1642.14s	0.0005
183	0.112291	0.110359	1643.06s	0.0005
184	0.110917	0.10847	1643.61s	0.00025
185	0.110324	0.107927	1643.79s	0.00025
186	0.110118	0.108057	1644.02s	0.00025
187	0.10996	0.107599	1644.82s	0.00025
188	0.109871	0.107869	1642.47s	0.00025
189	0.109748	0.107476	1637.74s	0.00025
190	0.109757	0.10786	1640.77s	0.00025
191	0.109717	0.10761	1643.91s	0.00025
192	0.109691	0.107927	1644.29s	0.00025
193	0.109646	0.107806	1642.57s	0.00025
194	0.109654	0.107693	1645.36s	0.00025
195	0.109599	0.10764	1643.63s	0.00025
196	0.109576	0.107779	1642.17s	0.00025
197	0.109563	0.107715	1643.54s	0.00025
198	0.109501	0.107477	1640.04s	0.00025
199	0.109507	0.107617	1641.37s	0.00025
200	0.109587	0.107792	1642.21s	0.00025
201	0.109598	0.107902	1643.47s	0.00025
202	0.109517	0.107437	1641.59s	0.00025
203	0.109443	0.107504	1640.05s	0.00025
204	0.109586	0.107681	1640.1s	0.00025
205	0.10955	0.10743	1643.7s	0.00025
206	0.109491	0.107414	1638.7s	0.00025
207	0.109461	0.10773	1641.58s	0.00025
208	0.109527	0.107653	1637.82s	0.00025
209	0.109459	0.107581	1638.17s	0.00025
210	0.109447	0.107523	1638.94s	0.00025
211	0.109501	0.107755	1641.88s	0.00025
212	0.109411	0.107295	1641.59s	0.00025
213	0.109414	0.107501	1641.94s	0.00025
214	0.109491	0.107322	1642.4s	0.00025
215	0.109453	0.107537	1643.08s	0.00025
216	0.109395	0.107298	1640.59s	0.00025
217	0.109459	0.107428	1642.11s	0.00025
218	0.109374	0.107817	1638.93s	0.00025
219	0.109436	0.107532	1637.4s	0.00025
220	0.109392	0.107578	1642.28s	0.00025
221	0.109371	0.107362	1643.41s	0.00025
222	0.10946	0.107231	1642.65s	0.00025
223	0.109402	0.108651	1641.92s	0.00025
224	0.109474	0.107556	1640.22s	0.00025
225	0.109433	0.10736	1643.06s	0.00025
226	0.109419	0.107059	1640.88s	0.00025
227	0.109434	0.107433	1640.53s	0.00025
228	0.109374	0.107205	1638.35s	0.00025
229	0.10941	0.107489	1638.28s	0.00025
230	0.109384	0.107684	1642.21s	0.00025
231	0.10938	0.107939	1643.54s	0.00025
232	0.109421	0.108344	1642.66s	0.00025
233	0.109442	0.108126	1641.6s	0.00025
234	0.109332	0.107029	1640.95s	0.00025
235	0.109371	0.107532	1644.42s	0.00025
236	0.109372	0.107208	1642.98s	0.00025
237	0.109378	0.107466	1643.05s	0.00025
238	0.10936	0.107857	1640.27s	0.00025
239	0.109403	0.107441	1639.14s	0.00025
240	0.109344	0.107418	1638.88s	0.00025
241	0.109444	0.107999	1640.76s	0.00025
242	0.109417	0.107544	1642.79s	0.00025
243	0.109402	0.107376	1640.72s	0.00025
244	0.10938	0.107659	1643.76s	0.00025
245	0.109288	0.107197	1641.83s	0.00025
246	0.109423	0.107172	1642.35s	0.00025
247	0.109387	0.107293	1642.33s	0.00025
248	0.109399	0.107681	1638.95s	0.00025
249	0.109348	0.107361	1639.04s	0.00025
250	0.109369	0.108149	1642.16s	0.00025
251	0.109403	0.107569	1643.15s	0.00025
252	0.109496	0.107494	1642.48s	0.00025
253	0.109341	0.107446	1646.52s	0.00025
254	0.109343	0.107442	1639.54s	0.00025
255	0.109408	0.107517	1639.31s	0.00025
256	0.109384	0.10763	1638.51s	0.00025
257	0.109377	0.107835	1642.42s	0.00025
258	0.109321	0.10779	1639.01s	0.00025
259	0.109357	0.107316	1639.52s	0.00025
260	0.10937	0.107695	1642.4s	0.00025
261	0.10933	0.10747	1642.71s	0.00025
262	0.10933	0.107311	1640.8s	0.00025
263	0.109373	0.107607	1642.95s	0.00025
264	0.109381	0.106985	1642.31s	0.00025
265	0.109282	0.107098	2195.17s	0.00025
266	0.109347	0.107296	1642.46s	0.00025
267	0.109309	0.107321	1640.5s	0.00025
268	0.109295	0.107517	1636.99s	0.00025
269	0.109333	0.107245	1636.46s	0.00025
270	0.109422	0.107387	1640.78s	0.00025
271	0.108505	0.105985	1640.2s	0.000125
272	0.108136	0.106143	1640.55s	0.000125
273	0.108023	0.10581	1642.08s	0.000125
274	0.107923	0.105718	1641.86s	0.000125
275	0.107796	0.105599	1642.16s	0.000125
276	0.107794	0.105627	1643.08s	0.000125
277	0.107701	0.105611	1642.33s	0.000125
278	0.107703	0.105531	1641.27s	0.000125
279	0.107743	0.105708	1639.6s	0.000125
280	0.107583	0.105795	1639.37s	0.000125
281	0.1076	0.105498	1641.17s	0.000125
282	0.107487	0.105543	1639.79s	0.000125
283	0.107605	0.105492	1640.1s	0.000125
284	0.107523	0.105536	1638.02s	0.000125
285	0.107504	0.105517	1640.36s	0.000125
286	0.107546	0.10547	1638.05s	0.000125
287	0.107462	0.105599	1778.49s	0.000125
288	0.107539	0.105876	1679.99s	0.000125
289	0.107521	0.105414	1640.25s	0.000125
290	0.107531	0.105666	1640.99s	0.000125
291	0.107365	0.105282	1641.29s	0.000125
292	0.107498	0.105792	1643.08s	0.000125
293	0.107479	0.1053	1653.62s	0.000125
294	0.107501	0.105497	1642.99s	0.000125
295	0.107446	0.105593	1642.32s	0.000125
296	0.107509	0.105295	1640.42s	0.000125
297	0.10751	0.10579	1642.02s	0.000125
298	0.107432	0.105374	1644.42s	0.000125
299	0.107396	0.10509	1639.98s	0.000125
300	0.107407	0.105524	1640.15s	0.000125
301	0.107372	0.105795	1640.98s	0.000125
302	0.107401	0.10555	1643.39s	0.000125
303	0.107373	0.1052	1643.62s	0.000125
304	0.107427	0.105211	1644.16s	0.000125
305	0.107414	0.105469	1644.89s	0.000125
306	0.107321	0.105324	1643.93s	0.000125
307	0.107368	0.105367	1640.18s	0.000125
308	0.107425	0.105229	1640.63s	0.000125
309	0.107443	0.105019	1641.55s	0.000125
310	0.107362	0.105354	1640.31s	0.000125
311	0.107414	0.105767	1638.81s	0.000125
312	0.107325	0.10536	1641.91s	0.000125
313	0.107396	0.105219	1640.14s	0.000125
314	0.107364	0.105466	1638.97s	0.000125
315	0.107286	0.105477	1640.4s	0.000125
316	0.107347	0.105361	1640.91s	0.000125
317	0.107331	0.105484	1638.32s	0.000125
318	0.107393	0.105251	1642.08s	0.000125
319	0.107326	0.10511	1641.29s	0.000125
320	0.107327	0.105622	2199.61s	0.000125
321	0.107339	0.105317	1663.71s	0.000125
322	0.107281	0.105564	1639.18s	0.000125
323	0.10737	0.105171	1639.63s	0.000125
324	0.107433	0.105344	1637.98s	0.000125
325	0.107287	0.105248	1644.55s	0.000125
326	0.107344	0.105412	1640.05s	0.000125
327	0.107288	0.105336	1640.29s	0.000125
328	0.107311	0.105187	1640.1s	0.000125
329	0.107318	0.105355	1639.66s	0.000125
330	0.107377	0.105377	1641.63s	0.000125
331	0.107359	0.105446	1638.86s	0.000125
332	0.107285	0.105242	1638.31s	0.000125
333	0.107291	0.105423	1641.44s	0.000125
334	0.107246	0.105812	1640.12s	0.000125
335	0.10733	0.105114	1638.96s	0.000125
336	0.107263	0.105496	1641.9s	0.000125
337	0.107244	0.105329	1640.94s	0.000125
338	0.107261	0.105429	1640.86s	0.000125
339	0.107266	0.105278	1638.33s	0.000125
340	0.107229	0.105332	1641.83s	0.000125
341	0.107242	0.105008	1641.12s	0.000125
342	0.107248	0.105393	1642.51s	0.000125
343	0.10729	0.105512	1642.12s	0.000125
344	0.107323	0.105318	1642.55s	0.000125
345	0.107309	0.10506	1703.79s	0.000125
346	0.107293	0.105373	1642.17s	0.000125
347	0.107222	0.105107	1642.17s	0.000125
348	0.107205	0.105204	1640.18s	0.000125
349	0.107311	0.105279	1640.85s	0.000125
350	0.107315	0.105337	1643s	0.000125
351	0.107283	0.105136	1644.59s	0.000125
352	0.107213	0.105255	1643.98s	0.000125
353	0.107335	0.105277	1641.35s	0.000125
354	0.107317	0.105408	1642.43s	0.000125
355	0.107248	0.105374	1642.81s	0.000125
356	0.107196	0.105134	1644.69s	0.000125
357	0.107283	0.105201	1644.19s	0.000125
358	0.107229	0.10551	1644.25s	0.000125
359	0.106736	0.104522	1640.65s	6.25e-05
360	0.106557	0.104446	2323.03s	6.25e-05
361	0.106446	0.104397	1643.21s	6.25e-05
362	0.106413	0.104419	1640.72s	6.25e-05
363	0.106331	0.104408	1644.39s	6.25e-05
364	0.106281	0.104058	1640.66s	6.25e-05
365	0.106296	0.104238	1640.48s	6.25e-05
366	0.106257	0.104392	1642.3s	6.25e-05
367	0.106277	0.104222	1641.46s	6.25e-05
368	0.106146	0.104397	1641.97s	6.25e-05
369	0.106058	0.104076	1643.79s	6.25e-05
370	0.106148	0.104049	1642.43s	6.25e-05
371	0.106129	0.104099	1643.52s	6.25e-05
372	0.106038	0.104129	1642.16s	6.25e-05
373	0.106008	0.10406	1641.27s	6.25e-05
374	0.106091	0.104305	1640.98s	6.25e-05
375	0.106155	0.104133	1638.65s	6.25e-05
376	0.106053	0.103987	1642.22s	6.25e-05
377	0.106002	0.104574	1641.13s	6.25e-05
378	0.105915	0.103934	1640.87s	6.25e-05
379	0.106013	0.104011	1641.12s	6.25e-05
380	0.106054	0.103954	1642.91s	6.25e-05
381	0.106048	0.104057	1642.44s	6.25e-05
382	0.106003	0.103987	1641.49s	6.25e-05
383	0.105968	0.103986	1639.18s	6.25e-05
384	0.10596	0.10401	1640.8s	6.25e-05
385	0.105974	0.104011	1639.63s	6.25e-05
386	0.105948	0.104018	1640.87s	6.25e-05
387	0.105912	0.104115	1641.82s	6.25e-05
388	0.105881	0.104042	1641.19s	6.25e-05
389	0.105937	0.103914	1641.1s	6.25e-05
390	0.105914	0.104313	1642.97s	6.25e-05
391	0.106013	0.104426	1643.08s	6.25e-05
392	0.105914	0.103918	1644.64s	6.25e-05
393	0.105861	0.104044	1808.32s	6.25e-05
394	0.105893	0.104093	1650.93s	6.25e-05
395	0.105887	0.104126	1642.61s	6.25e-05
396	0.105863	0.103872	1641.63s	6.25e-05
397	0.105979	0.103928	1689.52s	6.25e-05
398	0.105884	0.103988	1643.55s	6.25e-05
399	0.10589	0.103853	1640.87s	6.25e-05
400	0.105991	0.103925	1643.24s	6.25e-05
401	0.105813	0.103917	1641.68s	6.25e-05
402	0.105853	0.104003	1640.19s	6.25e-05
403	0.105852	0.104362	1643.27s	6.25e-05
404	0.105841	0.104148	1644.47s	6.25e-05
405	0.105923	0.103979	1640.1s	6.25e-05
406	0.105855	0.103789	1642.03s	6.25e-05
407	0.105888	0.103882	1640.85s	6.25e-05
408	0.105935	0.103826	1641.35s	6.25e-05
409	0.105872	0.104025	1643.58s	6.25e-05
410	0.105869	0.103938	1641.07s	6.25e-05
411	0.105897	0.103778	1639.93s	6.25e-05
412	0.105865	0.103749	2345.96s	6.25e-05
413	0.105862	0.103827	1644.43s	6.25e-05
414	0.105738	0.103965	1644.67s	6.25e-05
415	0.10585	0.10393	1644.39s	6.25e-05
416	0.105785	0.103996	1641.69s	6.25e-05
417	0.105793	0.1039	2341.12s	6.25e-05
418	0.10594	0.104038	2339.09s	6.25e-05
419	0.105821	0.103871	2348.15s	6.25e-05
420	0.105794	0.103951	2352.49s	6.25e-05
421	0.105875	0.103831	1730.54s	6.25e-05
422	0.105926	0.103766	1641.25s	6.25e-05
423	0.1058	0.104055	1645.67s	6.25e-05
424	0.105789	0.103886	1644.83s	6.25e-05
425	0.105792	0.103755	1644.34s	6.25e-05
426	0.10586	0.104025	1644.58s	6.25e-05
427	0.105775	0.103906	1642.19s	6.25e-05
428	0.105778	0.103776	1641.22s	6.25e-05
429	0.105821	0.10389	1644.18s	6.25e-05
430	0.105792	0.103942	1644.5s	6.25e-05
431	0.105761	0.103746	1642.88s	6.25e-05
432	0.10583	0.103804	1643.18s	6.25e-05
433	0.105799	0.104059	1644.58s	6.25e-05
434	0.105851	0.10378	1644.41s	6.25e-05
435	0.105729	0.103712	1645.3s	6.25e-05
436	0.10577	0.103938	1643.58s	6.25e-05
437	0.105822	0.103768	1640.9s	6.25e-05
438	0.105736	0.103981	1642.74s	6.25e-05
439	0.105718	0.103695	1644.98s	6.25e-05
440	0.105757	0.103799	1640.41s	6.25e-05
441	0.105769	0.103775	1641.16s	6.25e-05
442	0.105749	0.103864	1644.77s	6.25e-05
443	0.105749	0.103729	1834.36s	6.25e-05
444	0.105735	0.103769	1644.46s	6.25e-05
445	0.105692	0.103733	1642.25s	6.25e-05
446	0.105774	0.104047	1646.16s	6.25e-05
447	0.105735	0.103892	1643.81s	6.25e-05
448	0.105803	0.103834	1658.99s	6.25e-05
449	0.105751	0.103815	1646.91s	6.25e-05
450	0.105524	0.10342	2039.19s	3.125e-05
451	0.105286	0.10334	1642.82s	3.125e-05
452	0.105306	0.103295	2289.47s	3.125e-05
453	0.105138	0.103328	1640.02s	3.125e-05
454	0.10526	0.103292	1645.34s	3.125e-05
455	0.105125	0.103402	1644.6s	3.125e-05
456	0.105166	0.103361	1644.25s	3.125e-05
457	0.105121	0.103154	1644.44s	3.125e-05
458	0.105105	0.103189	1643.18s	3.125e-05
459	0.105136	0.103143	1645.63s	3.125e-05
460	0.105135	0.103176	1644.29s	3.125e-05
461	0.10501	0.103342	1644.72s	3.125e-05
462	0.105027	0.103231	2204.37s	3.125e-05
463	0.10508	0.103095	2365.46s	3.125e-05
464	0.105066	0.103195	1641.68s	3.125e-05
465	0.104985	0.103119	1641.72s	3.125e-05
466	0.105057	0.103147	1640.84s	3.125e-05
467	0.105059	0.103309	1639.69s	3.125e-05
468	0.105004	0.103133	1642.52s	3.125e-05
469	0.10496	0.103102	1645.1s	3.125e-05
470	0.104927	0.103105	1642.68s	3.125e-05
471	0.104973	0.10305	1643.96s	3.125e-05
472	0.105044	0.103156	1643.22s	3.125e-05
473	0.104977	0.103115	1642.97s	3.125e-05
474	0.104938	0.10306	1643.73s	3.125e-05
475	0.104943	0.103071	1643.26s	3.125e-05
476	0.104957	0.103148	1641.93s	3.125e-05
477	0.104929	0.10306	1645.12s	3.125e-05
478	0.104947	0.103174	1643.79s	3.125e-05
479	0.104941	0.103221	1642.78s	3.125e-05
480	0.104935	0.103138	1643.63s	3.125e-05
481	0.104945	0.103017	1645.27s	3.125e-05
482	0.104973	0.103079	1644.77s	3.125e-05
483	0.10495	0.103087	1645.73s	3.125e-05
484	0.104881	0.103081	1642.48s	3.125e-05
485	0.104889	0.102999	1640.43s	3.125e-05
486	0.104921	0.102968	1643.99s	3.125e-05
487	0.104978	0.103077	1643s	3.125e-05
488	0.104905	0.103071	1642.78s	3.125e-05
489	0.104943	0.103022	1643.43s	3.125e-05
490	0.104874	0.103013	1645.1s	3.125e-05
491	0.104845	0.10297	1642.6s	3.125e-05
492	0.10487	0.103012	1644.07s	3.125e-05
493	0.104915	0.103022	1644.39s	3.125e-05
494	0.104886	0.102929	1641.15s	3.125e-05
495	0.104909	0.103056	1802.73s	3.125e-05
496	0.104904	0.103036	1978.97s	3.125e-05
497	0.104851	0.102923	1728.28s	3.125e-05
498	0.104812	0.102905	1642.58s	3.125e-05
499	0.104844	0.103113	1645.16s	3.125e-05
500	0.104794	0.102999	1643.12s	3.125e-05
501	0.104824	0.102995	1643.62s	3.125e-05
502	0.104803	0.102989	1642.29s	3.125e-05
503	0.104805	0.102924	1643.94s	3.125e-05
504	0.104871	0.102989	1643.34s	3.125e-05
505	0.104866	0.103002	1642.97s	3.125e-05
506	0.10483	0.102883	1642.29s	3.125e-05
507	0.10483	0.103006	1644.14s	3.125e-05
508	0.10488	0.102962	1644.36s	3.125e-05
509	0.104898	0.103149	1643.19s	3.125e-05
510	0.104815	0.103042	1643.25s	3.125e-05
511	0.104873	0.103004	1640.79s	3.125e-05
512	0.104839	0.103103	1643.45s	3.125e-05
513	0.104813	0.102978	1643.61s	3.125e-05
514	0.104879	0.103074	1642.05s	3.125e-05
515	0.104847	0.102931	1640.56s	3.125e-05
516	0.104809	0.103101	1641.27s	3.125e-05
517	0.104768	0.103058	1641.58s	3.125e-05
518	0.104848	0.102939	1642.43s	3.125e-05
519	0.104775	0.102891	1641.73s	3.125e-05
520	0.104761	0.102984	1642.15s	3.125e-05
521	0.104819	0.103052	1640.02s	3.125e-05
522	0.10486	0.10302	1641.94s	3.125e-05
523	0.104774	0.102982	1642.4s	3.125e-05
524	0.104788	0.103134	1639.87s	3.125e-05
525	0.104771	0.102944	1640.82s	3.125e-05
526	0.104814	0.102966	1643.16s	3.125e-05
527	0.104697	0.102927	1643.4s	3.125e-05
528	0.104713	0.103136	1641.18s	3.125e-05
529	0.104814	0.102924	1643.49s	3.125e-05
530	0.104712	0.102979	1639.22s	3.125e-05
531	0.104748	0.102966	1640.25s	3.125e-05
532	0.104822	0.102871	1639.64s	3.125e-05
533	0.10472	0.102957	1641.33s	3.125e-05
534	0.104773	0.102967	1642.87s	3.125e-05
535	0.104808	0.10306	1642.65s	3.125e-05
536	0.104713	0.102987	1636.96s	3.125e-05
537	0.104813	0.103063	1638.62s	3.125e-05
538	0.104779	0.102926	1641.98s	3.125e-05
539	0.104771	0.102853	1641.92s	3.125e-05
540	0.104734	0.102872	1642.43s	3.125e-05
541	0.104764	0.102901	1641.97s	3.125e-05
542	0.104604	0.102745	1640.98s	1.5625e-05
543	0.104459	0.102688	1638.62s	1.5625e-05
