Epoch	train_cost	val_cost	epoch_time	learing_rate
544	0.104452	0.10281	1639.42s	1.5625e-05
545	0.104361	0.102694	1642.44s	1.5625e-05
546	0.104475	0.102628	1640.96s	1.5625e-05
547	0.104387	0.102645	1656.76s	1.5625e-05
548	0.104444	0.102723	1641.29s	1.5625e-05
549	0.104413	0.102636	1641.26s	1.5625e-05
550	0.104361	0.102625	1643.88s	1.5625e-05
551	0.104433	0.102631	1642.24s	1.5625e-05
552	0.104362	0.102608	1642.57s	1.5625e-05
553	0.104289	0.102643	1644.14s	1.5625e-05
554	0.104459	0.102605	1640.41s	1.5625e-05
555	0.104344	0.102658	1642.11s	1.5625e-05
556	0.104341	0.10257	1642.52s	1.5625e-05
557	0.104253	0.102671	1643.17s	1.5625e-05
558	0.104242	0.10265	1644.33s	1.5625e-05
559	0.104345	0.102581	1644.11s	1.5625e-05
560	0.104357	0.102611	1644.12s	1.5625e-05
561	0.104333	0.102575	1640.81s	1.5625e-05
562	0.104287	0.102582	1642.31s	1.5625e-05
563	0.104283	0.102586	1641.05s	1.5625e-05
564	0.104283	0.102547	1642.74s	1.5625e-05
565	0.104247	0.102557	1640.28s	1.5625e-05
566	0.104232	0.102564	1641.71s	1.5625e-05
567	0.104351	0.102629	1641.86s	1.5625e-05
568	0.104257	0.102568	1639.54s	1.5625e-05
569	0.104283	0.102521	1639.86s	1.5625e-05
570	0.104209	0.102576	1640.5s	1.5625e-05
571	0.104304	0.102561	1642.57s	1.5625e-05
572	0.104305	0.102577	1643.16s	1.5625e-05
573	0.104315	0.102557	1641.07s	1.5625e-05
574	0.104275	0.102558	1637.27s	1.5625e-05
575	0.10432	0.102551	1638.81s	1.5625e-05
576	0.104328	0.102556	1640.14s	1.5625e-05
577	0.104279	0.102557	1641.51s	1.5625e-05
578	0.104284	0.102584	1644.41s	1.5625e-05
579	0.104277	0.10259	1643.5s	1.5625e-05
580	0.104206	0.102555	1641.86s	1.5625e-05
581	0.104206	0.10251	1902.29s	1.5625e-05
582	0.104256	0.102443	1639.64s	1.5625e-05
583	0.10417	0.10249	1641.77s	1.5625e-05
584	0.104229	0.102558	1641.77s	1.5625e-05
585	0.104249	0.102538	1642.09s	1.5625e-05
586	0.104218	0.102548	1638.97s	1.5625e-05
587	0.104148	0.10258	1640.73s	1.5625e-05
588	0.104219	0.10256	1640.81s	1.5625e-05
589	0.104227	0.102525	1637.76s	1.5625e-05
590	0.104217	0.102516	1639.86s	1.5625e-05
591	0.104222	0.102506	1643.71s	1.5625e-05
592	0.104262	0.102573	1641.91s	1.5625e-05
593	0.104208	0.102572	1641.18s	1.5625e-05
594	0.1042	0.102531	1641.77s	1.5625e-05
595	0.104132	0.102436	1640.57s	1.5625e-05
596	0.104248	0.102495	1640.18s	1.5625e-05
597	0.104216	0.102451	1642.27s	1.5625e-05
598	0.104198	0.102499	1642.88s	1.5625e-05
599	0.104221	0.102491	1644.25s	1.5625e-05
600	0.10416	0.102453	1645.27s	1.5625e-05
601	0.104227	0.102483	1641.39s	1.5625e-05
602	0.104092	0.102461	1640.92s	1.5625e-05
603	0.104186	0.10245	1656.82s	1.5625e-05
604	0.104114	0.102471	1643.38s	1.5625e-05
605	0.104132	0.102466	1641.58s	1.5625e-05
606	0.104252	0.102435	1645.78s	1.5625e-05
607	0.104171	0.1024	1642.12s	1.5625e-05
608	0.104109	0.102513	1641.54s	1.5625e-05
609	0.104236	0.102443	1640.64s	1.5625e-05
610	0.1041	0.102498	1642.56s	1.5625e-05
611	0.104128	0.10244	1643.37s	1.5625e-05
612	0.104216	0.102485	1641.73s	1.5625e-05
613	0.104127	0.102488	1644.48s	1.5625e-05
614	0.104232	0.102538	1641.55s	1.5625e-05
615	0.104178	0.102475	1642.03s	1.5625e-05
616	0.104101	0.10245	1640.42s	1.5625e-05
617	0.104137	0.102417	1640.87s	1.5625e-05
618	0.104162	0.102445	1641.84s	1.5625e-05
619	0.10413	0.102408	1641.39s	1.5625e-05
620	0.104212	0.102466	1642.66s	1.5625e-05
621	0.104142	0.102401	1642.3s	1.5625e-05
622	0.104078	0.102428	1638.54s	1.5625e-05
623	0.104121	0.102499	1641.75s	1.5625e-05
624	0.10407	0.102464	1915.53s	1.5625e-05
625	0.10422	0.102389	2412.36s	1.5625e-05
626	0.104084	0.102435	1640.66s	1.5625e-05
627	0.104138	0.102412	1642s	1.5625e-05
628	0.104217	0.102437	1638.39s	1.5625e-05
629	0.104133	0.102407	1637.92s	1.5625e-05
630	0.104102	0.102441	1640.15s	1.5625e-05
631	0.104033	0.102455	1639.64s	1.5625e-05
632	0.103961	0.102304	1642.81s	7.8125e-06
633	0.104056	0.102307	1640.77s	7.8125e-06
634	0.103971	0.102285	1639.17s	7.8125e-06
635	0.104007	0.102286	1642.13s	7.8125e-06
636	0.103904	0.102326	2230.26s	7.8125e-06
637	0.103817	0.102308	1639.58s	7.8125e-06
638	0.104002	0.102319	1640.9s	7.8125e-06
639	0.104021	0.102309	1641.99s	7.8125e-06
640	0.103873	0.102272	1640.57s	7.8125e-06
641	0.103828	0.1023	1639.02s	7.8125e-06
642	0.103921	0.102289	1639.2s	7.8125e-06
643	0.10403	0.102325	1637.36s	7.8125e-06
644	0.103921	0.102319	1639.75s	7.8125e-06
645	0.103892	0.102271	1640.13s	7.8125e-06
646	0.103891	0.102257	1638.46s	7.8125e-06
647	0.103832	0.102237	1641.47s	7.8125e-06
648	0.103927	0.102255	1642.75s	7.8125e-06
649	0.103951	0.102259	1641.03s	7.8125e-06
650	0.103894	0.102317	1639.54s	7.8125e-06
651	0.103919	0.102251	1641.74s	7.8125e-06
652	0.103925	0.102237	1642.48s	7.8125e-06
653	0.103818	0.102211	1642.67s	7.8125e-06
654	0.103822	0.102254	1659.7s	7.8125e-06
655	0.103896	0.102259	1643.55s	7.8125e-06
656	0.103882	0.102274	1642.59s	7.8125e-06
657	0.103946	0.10226	1641.63s	7.8125e-06
658	0.103875	0.10224	1757.47s	7.8125e-06
659	0.103872	0.102217	1643.72s	7.8125e-06
660	0.10384	0.102232	1642.66s	7.8125e-06
661	0.103826	0.102238	1643.39s	7.8125e-06
662	0.103823	0.102225	1643.38s	7.8125e-06
663	0.103813	0.102236	1642.35s	7.8125e-06
664	0.103815	0.102219	1642.49s	7.8125e-06
665	0.103814	0.102231	1644.26s	7.8125e-06
666	0.103919	0.102256	1642.93s	7.8125e-06
667	0.103831	0.102209	1643.51s	7.8125e-06
668	0.103882	0.102246	1642.98s	7.8125e-06
669	0.10389	0.102178	1637.44s	7.8125e-06
670	0.103861	0.102228	1640.63s	7.8125e-06
671	0.10379	0.102247	1639.74s	7.8125e-06
672	0.103806	0.102237	1641.1s	7.8125e-06
673	0.103823	0.102197	1639.74s	7.8125e-06
674	0.103899	0.102201	1641.59s	7.8125e-06
675	0.103837	0.102208	1642.8s	7.8125e-06
676	0.103857	0.102213	1640.34s	7.8125e-06
677	0.103791	0.102224	1639.32s	7.8125e-06
678	0.103795	0.102252	1640.49s	7.8125e-06
679	0.103924	0.102278	1641.15s	7.8125e-06
680	0.103732	0.102189	1641.39s	7.8125e-06
681	0.103698	0.102207	1639.65s	7.8125e-06
682	0.103811	0.102172	1639.83s	7.8125e-06
683	0.10378	0.102161	1638.04s	7.8125e-06
684	0.10387	0.102183	1641.08s	7.8125e-06
685	0.103846	0.102191	1640.3s	7.8125e-06
686	0.103882	0.102163	1642.8s	7.8125e-06
687	0.103848	0.102159	1642.1s	7.8125e-06
688	0.103804	0.102199	1641.21s	7.8125e-06
689	0.10381	0.102178	1639.73s	7.8125e-06
690	0.103768	0.10214	1642.2s	7.8125e-06
691	0.103811	0.102176	1639.42s	7.8125e-06
692	0.103742	0.102178	1640.28s	7.8125e-06
693	0.103764	0.102141	1640.88s	7.8125e-06
694	0.103748	0.10218	1640.06s	7.8125e-06
695	0.103824	0.102168	1640.65s	7.8125e-06
696	0.103738	0.102213	1639.78s	7.8125e-06
697	0.103754	0.102152	1638.49s	7.8125e-06
698	0.103782	0.102209	1639.84s	7.8125e-06
699	0.103844	0.102168	1640.3s	7.8125e-06
700	0.103845	0.102177	1643.4s	7.8125e-06
701	0.103747	0.102167	1642.59s	7.8125e-06
702	0.103798	0.102153	1642.08s	7.8125e-06
703	0.103795	0.102139	1951.54s	7.8125e-06
704	0.103738	0.102198	1640.8s	7.8125e-06
705	0.1038	0.102173	1642.1s	7.8125e-06
706	0.103646	0.102114	1641.64s	7.8125e-06
707	0.103779	0.102167	1689.68s	7.8125e-06
708	0.10376	0.102142	1641.74s	7.8125e-06
709	0.103758	0.102213	1641.83s	7.8125e-06
710	0.103774	0.10215	1672.59s	7.8125e-06
711	0.10377	0.102171	1682.66s	7.8125e-06
712	0.103671	0.102145	1641.39s	7.8125e-06
713	0.103776	0.102149	1641.95s	7.8125e-06
714	0.103818	0.102166	1644.27s	7.8125e-06
715	0.103722	0.102145	1642.73s	7.8125e-06
716	0.103772	0.102124	1641.27s	7.8125e-06
717	0.103714	0.102106	1641.02s	7.8125e-06
718	0.103754	0.102136	1641.14s	7.8125e-06
719	0.103803	0.10214	1642.61s	7.8125e-06
720	0.103788	0.102141	1642.38s	7.8125e-06
721	0.103733	0.102119	1640.56s	7.8125e-06
722	0.103756	0.102121	1639.46s	7.8125e-06
723	0.103708	0.102131	1640.53s	7.8125e-06
724	0.103641	0.102064	1638.88s	3.90625e-06
725	0.103751	0.102097	1717.2s	3.90625e-06
726	0.103667	0.102075	1641.33s	3.90625e-06
727	0.10364	0.102069	1640.91s	3.90625e-06
728	0.103671	0.102041	1641.45s	3.90625e-06
729	0.103648	0.102089	1641.23s	3.90625e-06
730	0.103688	0.102068	1642.89s	3.90625e-06
731	0.103566	0.102061	1640.36s	3.90625e-06
732	0.10372	0.102086	1637.76s	3.90625e-06
733	0.10362	0.102048	1639.38s	3.90625e-06
734	0.103636	0.102061	1640.56s	3.90625e-06
735	0.103682	0.10207	1638.6s	3.90625e-06
736	0.10361	0.102087	1641.38s	3.90625e-06
737	0.103565	0.102071	1640.79s	3.90625e-06
738	0.103718	0.102033	1640.17s	3.90625e-06
739	0.103615	0.102012	1640.19s	3.90625e-06
740	0.103605	0.10203	2366.55s	3.90625e-06
741	0.103636	0.10204	1644.01s	3.90625e-06
742	0.103667	0.102023	1642.88s	3.90625e-06
743	0.103651	0.102029	1643.15s	3.90625e-06
744	0.103669	0.102017	1642.03s	3.90625e-06
745	0.10366	0.102046	1638.89s	3.90625e-06
746	0.103587	0.102014	1641.03s	3.90625e-06
747	0.103615	0.102027	1639.85s	3.90625e-06
748	0.103568	0.102063	1638.04s	3.90625e-06
749	0.103595	0.102059	1642.93s	3.90625e-06
750	0.103521	0.102009	1643.2s	3.90625e-06
751	0.103534	0.102016	1641.54s	3.90625e-06
752	0.103626	0.102021	1641.02s	3.90625e-06
753	0.103713	0.102004	1639.68s	3.90625e-06
754	0.103583	0.102026	1824.26s	3.90625e-06
755	0.103624	0.102029	1642.01s	3.90625e-06
756	0.103608	0.102018	1642.69s	3.90625e-06
757	0.103513	0.102044	1643.56s	3.90625e-06
758	0.103536	0.102005	1882.13s	3.90625e-06
759	0.103617	0.102043	1689.2s	3.90625e-06
760	0.103561	0.102033	1647.68s	3.90625e-06
761	0.103584	0.102005	1658.56s	3.90625e-06
762	0.103504	0.102019	1886.61s	3.90625e-06
763	0.103667	0.102038	1642.33s	3.90625e-06
764	0.103585	0.102028	1644.36s	3.90625e-06
765	0.103609	0.102019	1640.99s	3.90625e-06
766	0.103633	0.102007	1646.24s	3.90625e-06
767	0.103583	0.102009	1642.23s	3.90625e-06
768	0.103586	0.102031	1641.22s	3.90625e-06
769	0.103606	0.102015	1641.68s	3.90625e-06
770	0.103441	0.101988	1816.89s	3.90625e-06
771	0.10357	0.10202	2428.13s	3.90625e-06
772	0.103678	0.102034	2405.75s	3.90625e-06
773	0.103586	0.102012	2409.07s	3.90625e-06
774	0.103613	0.102002	1786.48s	3.90625e-06
775	0.103544	0.101985	1644.78s	3.90625e-06
776	0.103667	0.10199	1645.09s	3.90625e-06
777	0.103638	0.102001	1641.33s	3.90625e-06
778	0.103475	0.102015	1641.28s	3.90625e-06
779	0.10364	0.101991	1642.31s	3.90625e-06
780	0.103637	0.102014	1643.86s	3.90625e-06
781	0.10363	0.102002	1644.4s	3.90625e-06
782	0.103515	0.102002	1645.6s	3.90625e-06
783	0.103643	0.101996	1643.01s	3.90625e-06
784	0.103597	0.10198	1643.06s	3.90625e-06
785	0.103541	0.101987	2351.16s	3.90625e-06
786	0.1036	0.101983	2369.89s	3.90625e-06
787	0.103543	0.101994	2373.94s	3.90625e-06
788	0.103491	0.10198	2374.39s	3.90625e-06
789	0.103565	0.102009	2379.75s	3.90625e-06
790	0.103483	0.101978	2370.07s	3.90625e-06
791	0.10352	0.102002	2373.01s	3.90625e-06
792	0.103608	0.101967	2366.56s	3.90625e-06
793	0.1035	0.101963	1645.42s	3.90625e-06
794	0.103538	0.101961	1646.73s	3.90625e-06
795	0.103689	0.102009	1646.38s	3.90625e-06
796	0.103591	0.101966	1643.07s	3.90625e-06
797	0.103549	0.10195	1642.78s	3.90625e-06
798	0.103528	0.101981	2661.15s	3.90625e-06
799	0.103595	0.101974	2606.21s	3.90625e-06
800	0.103573	0.101936	2574.23s	3.90625e-06
801	0.103546	0.101969	1644.97s	3.90625e-06
802	0.103523	0.101987	1645.34s	3.90625e-06
803	0.103545	0.101992	2232.72s	3.90625e-06
804	0.103639	0.101996	1644.45s	3.90625e-06
805	0.10362	0.101973	1721.8s	3.90625e-06
806	0.103444	0.101965	1688.59s	3.90625e-06
807	0.103488	0.102007	1806.91s	3.90625e-06
808	0.103503	0.101976	1646.02s	3.90625e-06
809	0.103531	0.101979	1866s	3.90625e-06
810	0.103523	0.101994	1643.63s	3.90625e-06
811	0.10356	0.101957	1642.34s	3.90625e-06
812	0.103558	0.101965	1643.53s	3.90625e-06
813	0.103524	0.101984	1643.92s	3.90625e-06
814	0.103528	0.101954	1640.79s	1.95313e-06
815	0.10352	0.101955	1641.52s	1.95313e-06
816	0.103473	0.101958	1643.27s	1.95313e-06
817	0.103515	0.101918	1639.87s	1.95313e-06
818	0.103561	0.101943	2449.74s	1.95313e-06
819	0.103567	0.101946	2420.8s	1.95313e-06
820	0.103457	0.101945	1644.98s	1.95313e-06
821	0.103605	0.101936	1644.4s	1.95313e-06
822	0.103512	0.101947	1644.35s	1.95313e-06
823	0.103465	0.101926	1642.65s	1.95313e-06
824	0.103462	0.101914	1641.22s	1.95313e-06
825	0.10355	0.101951	1643.07s	1.95313e-06
826	0.103557	0.101928	1639.88s	1.95313e-06
827	0.103479	0.101914	1642.12s	1.95313e-06
828	0.103396	0.10192	1643.92s	1.95313e-06
829	0.103571	0.101911	1643.99s	1.95313e-06
830	0.103461	0.101912	1641.79s	1.95313e-06
831	0.103504	0.101899	1639.92s	1.95313e-06
832	0.103441	0.101946	1644.16s	1.95313e-06
833	0.103464	0.101913	1645.52s	1.95313e-06
834	0.10345	0.101906	1642.44s	1.95313e-06
835	0.103481	0.101914	1640.49s	1.95313e-06
836	0.10343	0.101925	1640.94s	1.95313e-06
837	0.103421	0.101917	1639.32s	1.95313e-06
838	0.103488	0.101922	1642.21s	1.95313e-06
839	0.103427	0.101923	1866.99s	1.95313e-06
840	0.103599	0.101907	2411.81s	1.95313e-06
841	0.103457	0.101927	2418.62s	1.95313e-06
842	0.103519	0.101918	2418.05s	1.95313e-06
843	0.103546	0.10191	2242.13s	1.95313e-06
844	0.103369	0.101927	1644.57s	1.95313e-06
845	0.103439	0.101929	1642.65s	1.95313e-06
846	0.103516	0.101901	1644.64s	1.95313e-06
847	0.103382	0.101917	1644.04s	1.95313e-06
848	0.103451	0.101919	1642.2s	1.95313e-06
849	0.103518	0.101913	1644.91s	1.95313e-06
850	0.103467	0.101913	1644.02s	1.95313e-06
851	0.103467	0.101908	1644.19s	1.95313e-06
852	0.103489	0.101917	1751.8s	1.95313e-06
853	0.103504	0.101926	1949.44s	1.95313e-06
854	0.103446	0.10191	1642.07s	1.95313e-06
855	0.103512	0.101909	1642.99s	1.95313e-06
856	0.103476	0.101934	1643.55s	1.95313e-06
857	0.103463	0.101905	1645.97s	1.95313e-06
858	0.103487	0.101908	1642.95s	1.95313e-06
859	0.103411	0.101911	1648.12s	1.95313e-06
860	0.103438	0.10193	1856.91s	1.95313e-06
861	0.10336	0.10191	1640.01s	1.95313e-06
862	0.103443	0.101901	1643.51s	1.95313e-06
863	0.103432	0.101924	1642.17s	1.95313e-06
864	0.103493	0.101903	1643.83s	1.95313e-06
865	0.103473	0.101904	1638.17s	1.95313e-06
866	0.103483	0.10192	1639.39s	1.95313e-06
867	0.103469	0.101909	1638.91s	1.95313e-06
868	0.103473	0.101908	1640.58s	1.95313e-06
869	0.103389	0.101896	1642.12s	1.95313e-06
870	0.103427	0.101937	1641.75s	1.95313e-06
871	0.103398	0.101885	1643.31s	1.95313e-06
872	0.103483	0.101915	1641.65s	1.95313e-06
873	0.103437	0.101896	1640.97s	1.95313e-06
874	0.103375	0.101924	1638.17s	1.95313e-06
875	0.103361	0.101908	1641.39s	1.95313e-06
876	0.103402	0.101917	1722.6s	1.95313e-06
877	0.103491	0.101907	2298.12s	1.95313e-06
878	0.103476	0.101924	1643.05s	1.95313e-06
879	0.103505	0.101906	1641.94s	1.95313e-06
880	0.103407	0.101894	1643.13s	1.95313e-06
881	0.103467	0.101913	1640.34s	1.95313e-06
882	0.103416	0.101908	1641.31s	1.95313e-06
883	0.103423	0.101882	1641.61s	1.95313e-06
884	0.103432	0.101892	1640.5s	1.95313e-06
885	0.103344	0.101878	1642.67s	1.95313e-06
886	0.103395	0.101896	1643.26s	1.95313e-06
887	0.103474	0.101908	1643.49s	1.95313e-06
888	0.103475	0.101891	1640.16s	1.95313e-06
889	0.103444	0.101873	1643.44s	1.95313e-06
890	0.103453	0.101917	1642.16s	1.95313e-06
891	0.103462	0.101906	1644.03s	1.95313e-06
892	0.103515	0.101911	1643.95s	1.95313e-06
893	0.10346	0.101893	1641.11s	1.95313e-06
894	0.103393	0.101891	1640s	1.95313e-06
895	0.103414	0.101889	1639.33s	1.95313e-06
896	0.103517	0.101903	1641.29s	1.95313e-06
897	0.10347	0.101915	1640.4s	1.95313e-06
898	0.103455	0.101881	1644.83s	9.76563e-07
899	0.103388	0.10188	1644.43s	9.76563e-07
900	0.103489	0.101873	1642.1s	9.76563e-07
901	0.10338	0.101884	1640.41s	9.76563e-07
902	0.103456	0.101882	1640.55s	9.76563e-07
903	0.103383	0.101883	1643.05s	9.76563e-07
904	0.10347	0.101884	1657.25s	9.76563e-07
905	0.103359	0.101889	1643.46s	9.76563e-07
906	0.103335	0.101892	1643.09s	9.76563e-07
907	0.103463	0.101883	1641.45s	9.76563e-07
908	0.103409	0.101888	1640.32s	9.76563e-07
909	0.103405	0.101877	1642.47s	9.76563e-07
910	0.103421	0.101889	1661.97s	9.76563e-07
911	0.103526	0.101865	1643.86s	9.76563e-07
912	0.103424	0.101887	1702.46s	9.76563e-07
913	0.103436	0.101892	1669.33s	9.76563e-07
914	0.103388	0.101864	1638.08s	9.76563e-07
915	0.103335	0.101865	1643.13s	9.76563e-07
916	0.103378	0.101866	1639.8s	9.76563e-07
917	0.10342	0.101863	1643.49s	9.76563e-07
918	0.103419	0.101867	1644.72s	9.76563e-07
919	0.103385	0.101881	1641.29s	9.76563e-07
920	0.103278	0.101865	1638.86s	9.76563e-07
921	0.103383	0.101858	1640.19s	9.76563e-07
922	0.103208	0.101881	1643.12s	9.76563e-07
923	0.103337	0.10186	1641.58s	9.76563e-07
924	0.103463	0.101866	1639.79s	9.76563e-07
925	0.103361	0.101863	1641.81s	9.76563e-07
926	0.103359	0.101854	1639.96s	9.76563e-07
927	0.103325	0.101856	1638.01s	9.76563e-07
928	0.103368	0.101857	1640.96s	9.76563e-07
929	0.103423	0.101847	1641.23s	9.76563e-07
930	0.103469	0.101857	1641.25s	9.76563e-07
931	0.103441	0.101855	1642.7s	9.76563e-07
932	0.103338	0.101862	1641.42s	9.76563e-07
933	0.103387	0.10186	1638.49s	9.76563e-07
934	0.103358	0.101874	1639.64s	9.76563e-07
935	0.103361	0.101873	1640.41s	9.76563e-07
936	0.103452	0.101866	1639.46s	9.76563e-07
937	0.103394	0.10185	1642.47s	9.76563e-07
938	0.103386	0.101849	1641.62s	9.76563e-07
939	0.10339	0.101854	1638.53s	9.76563e-07
940	0.10336	0.101854	1639.62s	9.76563e-07
941	0.10332	0.101876	1637.53s	9.76563e-07
942	0.103344	0.101868	1640.11s	9.76563e-07
943	0.10331	0.101859	1643.03s	9.76563e-07
944	0.103389	0.101857	1642.37s	9.76563e-07
945	0.10344	0.101858	1640.97s	9.76563e-07
946	0.103402	0.101857	1639.44s	9.76563e-07
947	0.103363	0.101847	1639.24s	9.76563e-07
948	0.103425	0.101866	1639.69s	9.76563e-07
949	0.103417	0.101847	1641.26s	9.76563e-07
950	0.103406	0.101855	1640.46s	9.76563e-07
951	0.103419	0.101847	1642.21s	9.76563e-07
952	0.10341	0.101858	1642.02s	9.76563e-07
953	0.103398	0.101839	1639.92s	9.76563e-07
954	0.103466	0.101865	1638.85s	9.76563e-07
955	0.103368	0.10185	1641.61s	9.76563e-07
956	0.103382	0.101863	1640.29s	9.76563e-07
957	0.103474	0.101849	1643.08s	9.76563e-07
958	0.103443	0.101854	1643.52s	9.76563e-07
959	0.103419	0.101861	1642.74s	9.76563e-07
960	0.103411	0.101854	1640.67s	9.76563e-07
961	0.103368	0.101868	1640.3s	9.76563e-07
962	0.10334	0.101861	1671.39s	9.76563e-07
963	0.103346	0.101843	1640.26s	9.76563e-07
964	0.103444	0.10185	1662.19s	9.76563e-07
965	0.103446	0.101856	1643.97s	9.76563e-07
966	0.103427	0.101849	1642.84s	9.76563e-07
967	0.103366	0.101844	1641.42s	9.76563e-07
968	0.103427	0.101837	1642.34s	9.76563e-07
969	0.103333	0.101847	1642.17s	9.76563e-07
970	0.103472	0.10185	1641.78s	9.76563e-07
971	0.103353	0.10184	1642.46s	9.76563e-07
972	0.103452	0.101844	1641.53s	9.76563e-07
973	0.103229	0.101838	1641.71s	9.76563e-07
974	0.103358	0.101845	1638.79s	9.76563e-07
975	0.103478	0.101851	1639.91s	9.76563e-07
976	0.103392	0.101856	1640.51s	9.76563e-07
977	0.103303	0.10184	1639.38s	9.76563e-07
978	0.103366	0.10184	1642.06s	9.76563e-07
979	0.103399	0.101851	1639.14s	9.76563e-07
980	0.103322	0.101852	1639.43s	9.76563e-07
981	0.103431	0.101846	1638.08s	9.76563e-07
982	0.103309	0.101862	1640.53s	4.88281e-07
983	0.103326	0.101836	1640.66s	4.88281e-07
984	0.103317	0.101849	1640.63s	4.88281e-07
985	0.10333	0.101835	1640.67s	4.88281e-07
986	0.103319	0.101847	1637.67s	4.88281e-07
987	0.10335	0.101822	1640.12s	4.88281e-07
988	0.103378	0.101831	1639.54s	4.88281e-07
989	0.103348	0.10184	1640.1s	4.88281e-07
990	0.103272	0.101841	1641.5s	4.88281e-07
991	0.103313	0.101855	1639.81s	4.88281e-07
992	0.103447	0.101841	1641.79s	4.88281e-07
993	0.103417	0.101835	1970.02s	4.88281e-07
994	0.10328	0.101845	2377.41s	4.88281e-07
995	0.103313	0.101832	1972.47s	4.88281e-07
996	0.103458	0.101828	1637.12s	4.88281e-07
997	0.103386	0.101836	1637.27s	4.88281e-07
998	0.103313	0.101845	1637.66s	4.88281e-07
999	0.103294	0.101832	1639.93s	4.88281e-07
1000	0.103385	0.101834	1641.83s	4.88281e-07
1001	0.103357	0.101834	1641.19s	4.88281e-07
1002	0.103318	0.101834	1640.51s	4.88281e-07
1003	0.103427	0.101841	1637.81s	4.88281e-07
1004	0.103304	0.101847	1640.51s	4.88281e-07
1005	0.103298	0.101845	1641.24s	4.88281e-07
1006	0.103323	0.101858	1643.46s	4.88281e-07
1007	0.103339	0.101826	1644.37s	4.88281e-07
1008	0.103318	0.10185	1641.99s	4.88281e-07
1009	0.103382	0.101842	1679.65s	4.88281e-07
1010	0.103369	0.101856	1638.56s	4.88281e-07
1011	0.103368	0.101826	1644.23s	4.88281e-07
1012	0.103374	0.101817	1643.79s	4.88281e-07
1013	0.103266	0.101818	1642.94s	4.88281e-07
1014	0.103314	0.101833	1644.59s	4.88281e-07
1015	0.103287	0.101834	1643.34s	4.88281e-07
1016	0.103357	0.101815	1641.3s	4.88281e-07
1017	0.103383	0.101825	1642.6s	4.88281e-07
1018	0.103394	0.101809	1641.02s	4.88281e-07
1019	0.103248	0.101822	1644.25s	4.88281e-07
1020	0.103268	0.101838	1644.79s	4.88281e-07
1021	0.103307	0.101834	1643.32s	4.88281e-07
1022	0.103348	0.101841	1641.49s	4.88281e-07
1023	0.103444	0.101812	1639.5s	4.88281e-07
1024	0.103413	0.101821	1639.85s	4.88281e-07
1025	0.103303	0.101829	1640.16s	4.88281e-07
1026	0.103354	0.101835	1638.03s	4.88281e-07
1027	0.103407	0.101825	1641.37s	4.88281e-07
1028	0.103337	0.101835	1641.27s	4.88281e-07
1029	0.103377	0.101824	1638.72s	4.88281e-07
1030	0.103328	0.101851	1638.51s	4.88281e-07
1031	0.103308	0.101836	1639.08s	4.88281e-07
1032	0.103425	0.101822	1642.77s	4.88281e-07
1033	0.103421	0.10182	1642.07s	4.88281e-07
1034	0.103311	0.101831	1643.2s	4.88281e-07
1035	0.103363	0.101824	1638.66s	4.88281e-07
1036	0.103339	0.101831	1638.42s	4.88281e-07
1037	0.103393	0.101849	1638.92s	4.88281e-07
1038	0.103385	0.101822	1637.66s	4.88281e-07
1039	0.103243	0.101838	1639.51s	4.88281e-07
1040	0.103413	0.101817	1642.47s	4.88281e-07
